111104	669312	100.000000
111360	670624	100.000000
111616	671957	100.000000
111872	673255	100.000000
112128	674525	100.000000
112384	675848	100.000000
112640	677147	100.000000
112896	678425	100.000000
113152	679703	100.000000
113408	681031	100.000000
113664	682356	100.000000
113920	683659	100.000000
114176	684963	100.000000
114432	686274	100.000000
